,id,img,label,text
11069,34016,img/34016.png,1,"what is that wonderful smell? it smells like... caramel! oh, today we burnt the diabetics"
12191,75108,img/75108.png,0,share a coke with your dad
3045,47051,img/47051.png,0,woman arrested by traffic cop
12395,65281,img/65281.png,0,white people when they learn fish swim in schools
1396,83076,img/83076.png,1,no matter what anyone tells you racism is ok
7614,78015,img/78015.png,0,how a woman tells society she is single
8766,50317,img/50317.png,1,what in the hell is wrong with america voting towel heads into congress
11387,30978,img/30978.png,0,why was six afraid of seven? because seven eight nein!
8100,10835,img/10835.png,1,"yeah bitches 6,000,000 kill streak"
11035,14876,img/14876.png,1,new implant allows muslims to speak directly with allah apply to forehead
943,67852,img/67852.png,1,he asked me if its permissible to smoke marijuana in muslim country. so i told him in our contries only gays get stoned
2062,93610,img/93610.png,0,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote
464,29517,img/29517.png,0,they told me i could become anything so i became a scarecrow
3582,5847,img/05847.png,0,when they ask for fire extinguisher and you reply i don't smoke
3937,78325,img/78325.png,0,how to make a colorado fruit smoothie
1802,63105,img/63105.png,1,new zealand: dozens dead in mass shooting usa: -first time?
11792,68519,img/68519.png,0,when your dad passes the family hunting rifle down to you
9833,87013,img/87013.png,1,why test drugs on intelligent animals when we have plenty of vegetables to spare?
9673,58079,img/58079.png,0,"following the civil war, the ku klux klan emerges to suppress and victimize newly freed slaves"
9810,25908,img/25908.png,0,"lynchings were most frequent from 1890 to the 1920s, with a peak in 1892"
2230,46952,img/46952.png,0,what you americans guna do when they build a wall to keep yall out
10536,23817,img/23817.png,0,sea monkeys
7295,74059,img/74059.png,0,when you try to catch a dark type pokemon
9746,64803,img/64803.png,1,when she asked for equal rights so i gave her equal left
3348,98517,img/98517.png,0,at the isis strip club meanwhile
1386,86934,img/86934.png,0,that moment in history when bill clinton decided to rip those poor mexican kids from their momma's arms
12108,2641,img/02641.png,0,cracking open a sold one with the boys
12182,94753,img/94753.png,0,they are blessed and not stressed
914,57861,img/57861.png,1,"i'm proud to be rude and crude and crass, i'm proud to be a redneck piece of white trash"
12331,19873,img/19873.png,0,ban the burka you must be fucking joking
11046,48769,img/48769.png,1,use one to protect your watermelon farm
11034,40231,img/40231.png,1,this project is tough but it will save the world
8789,73526,img/73526.png,0,"if she's still making noises, you didn't hit her hard enough"
6459,14859,img/14859.png,0,when your lipstick smudges after eating a hamburger
6215,43652,img/43652.png,0,white people is this a shooting range?
9699,4879,img/04879.png,0,i hear a funny joke about dishwashers
1197,45037,img/45037.png,1,i caught my goat cheating on me!
12096,28493,img/28493.png,0,"spiders are like him not all of them are dangerous but since they all look the same to me, i don't want any of them in my house"
10761,35627,img/35627.png,1,pride march? where?
11088,4932,img/04932.png,1,have you tried their food? neither have they
2966,86123,img/86123.png,0,is your girlfriend hot like me?
3631,86730,img/86730.png,1,"i know you shouldn't laugh at 9/11 jokes but their just, plane hilarious"
12107,91824,img/91824.png,0,when your dad passes the family school shooting gun down to you
3958,29470,img/29470.png,0,educate our kids about domestic violence
390,63285,img/63285.png,0,"he's like 20 and still plays video games bitch please, yall 15 and pregnant"
3070,91842,img/91842.png,1,squatted trucks for when sucking dick while getting buttfucked just isn't gay enough
2888,92613,img/92613.png,0,baby with beauty marks
6131,76953,img/76953.png,0,and if i keep my arms like this i look like a teapot
5550,10976,img/10976.png,0,when you see a commercial about starving kids in africa i missed the part where that's my problem
1805,20738,img/20738.png,1,if being racist means i don't want my country turned into a pile of rocks & goatshit ruled by a barbric cult then i'm a racist
431,4651,img/04651.png,0,what every muslim looks like to me
10649,34218,img/34218.png,1,"if ""sit yo monkey ass down"" was a person"
3451,79605,img/79605.png,0,market day
4538,80537,img/80537.png,1,uncle daddy and me gonna have us a nephson
7433,36804,img/36804.png,0,meanwhile at the isis strip club
7847,4758,img/04758.png,0,"my fragile heart at my sex drive - stay back, slut"
7564,85139,img/85139.png,1,i will find you and i will kill you you black bastard
8595,17028,img/17028.png,1,"feeling bored, let's go to a mosque"
6708,87519,img/87519.png,1,"""never forget"" -you said.. i am the proof you have forgotten"
11247,27450,img/27450.png,1,me: want some ribs? chinese person: no me: want some ribs made from house pets? chinese person:
5061,60314,img/60314.png,0,"yeah, i'm into fitness fitness whole pizza in my mouth"
4571,52018,img/52018.png,1,"if being a racist means i don't want my country filled with radicalized 'refugees' from terrorist countries, attacking people in the street because of their religion, yelling <<death to infidels>>, stabbing dozens of bystanders with a butcher knife then i'm a racist"
5056,6739,img/06739.png,0,"i don't usually act like an asshole... ...but when i do, i'm probably fucking with someone from the shallow gene pool"
3082,90673,img/90673.png,1,when you ask the jewish girl for her number and she starts rolling up her sleeve
3801,24806,img/24806.png,0,"just because you have a beard, it doesn't mean you're a man. last time i checked vaginas can grow hair too"
2715,57248,img/57248.png,0,i know you're lying.. but continue.
3605,18790,img/18790.png,0,your disability is not an obstacle
6939,90834,img/90834.png,0,i'm down with that
10153,1324,img/01324.png,0,the great train robbers
4262,34768,img/34768.png,0,what a true rapist looks like
8750,46812,img/46812.png,0,goat meat is very popular in islamic countries
4008,52609,img/52609.png,0,see? i fuckin told you! little foil on top keeps them jewsy
3318,56928,img/56928.png,0,so you want me to yell maga and punch jussie smollet
4775,61723,img/61723.png,1,black people mitochondria being the powerhouse of the cell
11611,38061,img/38061.png,0,local restaurant slowly hires new cooks
5414,42736,img/42736.png,1,yes donald. that sounds good i once built a wall too
8112,52874,img/52874.png,0,when you have no stress weighing you down
11699,78021,img/78021.png,0,transformation of eating bacon
800,26459,img/26459.png,0,do you like kids? because i'm going to turn your mouth into a daycare
9996,80321,img/80321.png,1,within these places they should be staying jungle water girls kitchen
10973,85267,img/85267.png,1,white cave beast evolved from moneys
9666,30954,img/30954.png,0,when germans try to dab
1877,46980,img/46980.png,0,"here's all 3 shooters... the garlic festival, el paso and dayton ...eerily similar in looks. are you awake yet?"
6355,25013,img/25013.png,1,when the school shooter finally leaves and the hottest girl in class is laying dead on the floor it's free real estate
5388,92413,img/92413.png,0,zuckerberg approves
10148,84639,img/84639.png,1,"you're a f*g, you're a f*g, you're all f*gs!"
2778,67254,img/67254.png,0,xzhibit wearing new jewery
4564,57631,img/57631.png,1,adding coolant when the farm equipment overheats
9765,36458,img/36458.png,0,anyone else hate how hard these spot the difference pictures are getting?
5047,59627,img/59627.png,0,muslims protesting rascism in front of headquaters
2887,4183,img/04183.png,0,back off murderers we fight for justice
9308,54129,img/54129.png,0,dump pipe to the ocean
6484,84172,img/84172.png,0,michelle obama don't find that funny
8232,1972,img/01972.png,0,you don't have a cat? this is your lucky day! i'm moving in!
5395,41782,img/41782.png,0,"white kids be like ""i have had enough"
12010,27380,img/27380.png,0,authentic lunch in venezuela
10337,25193,img/25193.png,1,you wanna get rid of flags and statues that remind you of the history of slavery? black people were around during slavery you wanna get rid of them too?
856,50867,img/50867.png,1,the name's todd.. retodd
5833,39870,img/39870.png,1,"when muslim parents use the ""open wide, here comes the airplane"" technique do they just smash it in the baby's face and make explosion noises?"
4522,82476,img/82476.png,0,marks left by a chevy marks left by a ford
4385,69307,img/69307.png,1,who needs a human interaction when you've got a loyal animal companion
2376,58479,img/58479.png,0,she will only marry a pubg player
11738,24107,img/24107.png,0,when they point you out because you're looking sad but haven't asked the reason why
2894,83527,img/83527.png,1,"let me ""talk"" to the ceo of lgbt"
5448,31465,img/31465.png,0,ah the young they blow up so quickly
12193,15069,img/15069.png,0,some habits are hard to stop
10513,50193,img/50193.png,0,anyone who has seen a hippo yawn will have some idea how kim kardashiains gynecologist feels
4124,71340,img/71340.png,0,slaves got whipped back in the day
11970,92631,img/92631.png,0,we live in a wholesome society
2325,76951,img/76951.png,1,muslim coming omg he looks horny
12365,39074,img/39074.png,0,how to fix a noisy dishwasher
1914,9843,img/09843.png,1,laughs in throwing gays from tall buildings!
11558,65409,img/65409.png,0,what do you mean no dessert?
10711,6453,img/06453.png,1,that face you make when your parents are actually cousins
4999,84736,img/84736.png,0,sis: you're the father/uncle bro: i'm gonna be an funcle?
2493,87196,img/87196.png,0,let's shake hands and forget about that colonialism stuff
3343,37096,img/37096.png,0,jamal lying andre lyons hakeem lyons
2903,69087,img/69087.png,0,i love pudding pudding my dick where it doesn't belong
7227,25137,img/25137.png,0,"you find it offensive, i find it funny... that's why i'm happier than you"
7887,17390,img/17390.png,0,"when someone starts acting all friendly, but you already know what they really are"
7723,20143,img/20143.png,0,rotissified
10120,80759,img/80759.png,1,that look when you find out your husband isn't coming home from the mosque
3031,61953,img/61953.png,0,happy no russian collusion day!!! time for retribution!
11557,53167,img/53167.png,0,"teacher: okay class bring out your calculator abdul: wtf, abdul?!?!?!!?"
